city,state_name,lat,lng,population,probability,n_prob,,state,score,prob,,Metrics
Columbia,Tennessee,35.6150716,-87.0352831,34681,0.012219156,0.000131931,,,,,,
La Vergne,Tennessee,36.0156178,-86.5819394,32588,0.012219156,0.000131931,,,,,,
Cookeville,Tennessee,36.162839,-85.5016423,30435,0.012219156,0.000131931,,,,,,
Gallatin,Tennessee,36.3883809,-86.4466599,30278,0.012219156,0.000131931,,,,,,
Oak Ridge,Tennessee,36.0103561,-84.2696449,29330,0.012219156,0.000131931,,,,,,
Morristown,Tennessee,36.2139814,-83.2948922,29137,0.012219156,0.000131931,,,,,,
Spring Hill,Tennessee,35.751179,-86.9300023,29036,0.012219156,0.000131931,,,,,,
Maryville,Tennessee,35.7564719,-83.9704593,27465,0.012219156,0.000131931,,,,,,
Bristol,Tennessee,36.59351891,-82.18888029,26702,0.012219156,0.000131931,,,,,,
Lebanon,Tennessee,36.2081098,-86.2911024,26190,0.012219156,0.000131931,,,,,,
Mount Juliet,Tennessee,36.200055,-86.5186054,23671,0.012219156,0.000131931,,,,,,
East Ridge,Tennessee,35.0142412,-85.2519003,20979,0.012219156,0.000131931,,,,,,
Farragut,Tennessee,35.8845238,-84.1535261,20676,0.012219156,0.000131931,,,,,,
Shelbyville,Tennessee,35.483406,-86.4602717,20335,0.012219156,0.000131931,,,,,,
Tullahoma,Tennessee,35.3620235,-86.2094342,18655,0.012219156,0.000131931,,,,,,
Dyersburg,Tennessee,36.0345159,-89.3856281,17145,0.012219156,0.000131931,,,,,,
Springfield,Tennessee,36.5092119,-86.8849984,16440,0.012219156,0.000131931,,,,,,
Goodlettsville,Tennessee,36.3231067,-86.7133302,15921,0.012219156,0.000131931,,,,,,
Greeneville,Tennessee,36.1631575,-82.8309861,15062,0.012219156,0.000131931,,,,,,
Sevierville,Tennessee,35.8681455,-83.561835,14807,0.012219156,0.000131931,,,,,,
Dickson,Tennessee,36.0770048,-87.3877899,14538,0.012219156,0.000131931,,,,,,
Elizabethton,Tennessee,36.3487196,-82.2106876,14176,0.012219156,0.000131931,,,,,,
McMinnville,Tennessee,35.683404,-85.7699816,13605,0.012219156,0.000131931,,,,,,
Athens,Tennessee,35.4428512,-84.5929898,13458,0.012219156,0.000131931,,,,,,
Soddy-Daisy,Tennessee,35.23735815,-85.18438556,12714,0.012219156,0.000131931,,,,,,
Middle Valley,Tennessee,35.1959036,-85.1846785,12684,0.012219156,0.000131931,,,,,,
Lakeland,Tennessee,35.2306435,-89.7403606,12430,0.012219156,0.000131931,,,,,,
Red Bank,Tennessee,35.1122945,-85.2941251,11651,0.012219156,0.000131931,,,,,,
Arlington,Tennessee,35.2961973,-89.661469,11517,0.012219156,0.000131931,,,,,,
Portland,Tennessee,36.5817089,-86.5163833,11480,0.012219156,0.000131931,,,,,,
Martin,Tennessee,36.3433965,-88.850338,11473,0.012219156,0.000131931,,,,,,
Lewisburg,Tennessee,35.4492404,-86.7888887,11100,0.012219156,0.000131931,,,,,,
Seymour,Tennessee,35.8906425,-83.7246188,10919,0.012219156,0.000131931,,,,,,
Union City,Tennessee,36.4242303,-89.0570096,10895,0.012219156,0.000131931,,,,,,
Crossville,Tennessee,35.9489566,-85.0269015,10795,0.012219156,0.000131931,,,,,,
Lawrenceburg,Tennessee,35.2423023,-87.3347389,10428,0.012219156,0.000131931,,,,,,
Brownsville,Tennessee,35.5939671,-89.262291,10292,0.012219156,0.000131931,,,,,,
White House,Tennessee,36.4703232,-86.6513845,10255,0.012219156,0.000131931,,,,,,
Millington,Tennessee,35.3414745,-89.8973084,10176,0.012219156,0.000131931,,,,,,
Paris,Tennessee,36.3020023,-88.3267107,10156,0.012219156,0.000131931,,,,,,
Manchester,Tennessee,35.4817432,-86.0885993,10102,0.012219156,0.000131931,,,,,,
Bloomingdale,Tennessee,36.5845458,-82.489316,9888,0.012219156,0.000131931,,,,,,
Clinton,Tennessee,36.1034126,-84.1318632,9841,0.012219156,0.000131931,,,,,,
Covington,Tennessee,35.5642474,-89.6464672,9038,0.012219156,0.000131931,,,,,,
Lenoir City,Tennessee,35.7972998,-84.2560299,8642,0.012219156,0.000131931,,,,,,
Winchester,Tennessee,35.1859163,-86.1122071,8530,0.012219156,0.000131931,,,,,,
Humboldt,Tennessee,35.8197917,-88.9158953,8452,0.012219156,0.000131931,,,,,,
Alcoa,Tennessee,35.7895271,-83.9737935,8449,0.012219156,0.000131931,,,,,,
Ripley,Tennessee,35.7453552,-89.5297973,8445,0.012219156,0.000131931,,,,,,
Atoka,Tennessee,35.4411945,-89.7781379,8387,0.012219156,0.000131931,,,,,,
Collegedale,Tennessee,35.0531301,-85.0502277,8282,0.012219156,0.000131931,,,,,,
Jefferson City,Tennessee,36.122311,-83.4923961,8047,0.012219156,0.000131931,,,,,,
Pulaski,Tennessee,35.1998023,-87.0308412,7870,0.012219156,0.000131931,,,,,,
Hartsville,Tennessee,36.3908826,-86.1672107,7870,0.012219156,0.000131931,,,,,,
Milan,Tennessee,35.9197886,-88.7589489,7851,0.012219156,0.000131931,,,,,,
Harrison,Tennessee,35.1136838,-85.1380092,7769,0.012219156,0.000131931,,,,,,
Fairview,Tennessee,35.9820074,-87.1213953,7720,0.012219156,0.000131931,,,,,,
Lexington,Tennessee,35.6509029,-88.3933796,7652,0.012219156,0.000131931,,,,,,
Signal Mountain,Tennessee,35.1225727,-85.3438488,7554,0.012219156,0.000131931,,,,,,
La Follette,Tennessee,36.3718933,-84.1253092,7456,0.012219156,0.000131931,,,,,,
Dayton,Tennessee,35.4939587,-85.0124535,7191,0.012219156,0.000131931,,,,,,
Fairfield Glade,Tennessee,36.0003475,-84.8863395,6989,0.012219156,0.000131931,,,,,,
Savannah,Tennessee,35.2248034,-88.2492037,6982,0.012219156,0.000131931,,,,,,
Newport,Tennessee,35.9670412,-83.1876578,6945,0.012219156,0.000131931,,,,,,
Colonial Heights,Tennessee,36.4851024,-82.5032035,6934,0.012219156,0.000131931,,,,,,
Fayetteville,Tennessee,35.1520266,-86.5705508,6827,0.012219156,0.000131931,,,,,,
Church Hill,Tennessee,36.5223207,-82.7134921,6737,0.012219156,0.000131931,,,,,,
Oakland,Tennessee,35.228976,-89.5150764,6623,0.012219156,0.000131931,,,,,,
Green Hill,Tennessee,36.2228319,-86.5494392,6618,0.012219156,0.000131931,,,,,,
Houston,Texas,29.7632836,-95.3632715,2099451,0.017343319,0.000187256,,,,,,
San Antonio,Texas,29.4241219,-98.4936282,1327407,0.017343319,0.000187256,,,,,,
Dallas,Texas,32.7830556,-96.8066667,1197816,0.017343319,0.000187256,,,,,,
Austin,Texas,30.267153,-97.7430608,790390,0.017343319,0.000187256,,,,,,
Fort Worth,Texas,32.725409,-97.3208496,741206,0.017343319,0.000187256,,,,,,
El Paso,Texas,31.7587198,-106.4869314,649121,0.017343319,0.000187256,,,,,,
Arlington,Texas,32.735687,-97.1080656,365438,0.017343319,0.000187256,,,,,,
Corpus Christi,Texas,27.8005828,-97.396381,305215,0.017343319,0.000187256,,,,,,
Plano,Texas,33.0198431,-96.6988856,259841,0.017343319,0.000187256,,,,,,
Laredo,Texas,27.506407,-99.5075421,236091,0.017343319,0.000187256,,,,,,
Lubbock,Texas,33.5778631,-101.8551665,229573,0.017343319,0.000187256,,,,,,
Garland,Texas,32.912624,-96.6388833,226876,0.017343319,0.000187256,,,,,,
Irving,Texas,32.8140177,-96.9488945,216290,0.017343319,0.000187256,,,,,,
Amarillo,Texas,35.2219971,-101.8312969,190695,0.017343319,0.000187256,,,,,,
Grand Prairie,Texas,32.7459645,-96.9977846,175396,0.017343319,0.000187256,,,,,,
Brownsville,Texas,25.9017472,-97.4974838,175023,0.017343319,0.000187256,,,,,,
Pasadena,Texas,29.6910625,-95.2091006,149043,0.017343319,0.000187256,,,,,,
Mesquite,Texas,32.7667955,-96.5991593,139824,0.017343319,0.000187256,,,,,,
McKinney,Texas,33.1976164,-96.6152693,131117,0.017343319,0.000187256,,,,,,
McAllen,Texas,26.2034071,-98.2300124,129877,0.017343319,0.000187256,,,,,,
Killeen,Texas,31.1171194,-97.7277959,127921,0.017343319,0.000187256,,,,,,
Waco,Texas,31.549333,-97.1466695,124805,0.017343319,0.000187256,,,,,,
Carrollton,Texas,32.9537349,-96.8902816,119097,0.017343319,0.000187256,,,,,,
Beaumont,Texas,30.0860459,-94.1018461,118296,0.017343319,0.000187256,,,,,,
Abilene,Texas,32.4487364,-99.7331439,117063,0.017343319,0.000187256,,,,,,
Frisco,Texas,33.1506744,-96.8236116,116989,0.017343319,0.000187256,,,,,,
Denton,Texas,33.2148412,-97.1330683,113383,0.017343319,0.000187256,,,,,,
Midland,Texas,31.9973456,-102.0779147,111147,0.017343319,0.000187256,,,,,,
Wichita Falls,Texas,33.9137085,-98.4933873,104553,0.017343319,0.000187256,,,,,,
Odessa,Texas,31.8456816,-102.3676431,99940,0.017343319,0.000187256,,,,,,
Round Rock,Texas,30.5082551,-97.678896,99887,0.017343319,0.000187256,,,,,,
Richardson,Texas,32.9481789,-96.7297206,99223,0.017343319,0.000187256,,,,,,
Tyler,Texas,32.3512601,-95.3010624,96900,0.017343319,0.000187256,,,,,,
Lewisville,Texas,33.046233,-96.994174,95290,0.017343319,0.000187256,,,,,,
College Station,Texas,30.627977,-96.3344068,93857,0.017343319,0.000187256,,,,,,
The Woodlands,Texas,30.1579935,-95.4893845,93847,0.017343319,0.000187256,,,,,,
San Angelo,Texas,31.4637723,-100.4370375,93200,0.017343319,0.000187256,,,,,,
Pearland,Texas,29.5635666,-95.2860474,91252,0.017343319,0.000187256,,,,,,
Allen,Texas,33.1031744,-96.6705503,84246,0.017343319,0.000187256,,,,,,
League City,Texas,29.5074538,-95.0949303,83560,0.017343319,0.000187256,,,,,,
Longview,Texas,32.5007038,-94.7404891,80455,0.017343319,0.000187256,,,,,,
Sugar Land,Texas,29.6196787,-95.6349463,78817,0.017343319,0.000187256,,,,,,
Edinburg,Texas,26.3017374,-98.1633433,77100,0.017343319,0.000187256,,,,,,
Mission,Texas,26.2159066,-98.3252932,77058,0.017343319,0.000187256,,,,,,
Bryan,Texas,30.6743643,-96.3699632,76201,0.017343319,0.000187256,,,,,,
Baytown,Texas,29.7355047,-94.9774274,71802,0.017343319,0.000187256,,,,,,
Pharr,Texas,26.1947962,-98.1836216,70400,0.017343319,0.000187256,,,,,,
Missouri City,Texas,29.6185669,-95.5377215,67358,0.017343319,0.000187256,,,,,,
Temple,Texas,31.0982344,-97.342782,66102,0.017343319,0.000187256,,,,,,
Atascocita,Texas,29.9988306,-95.1765978,65844,0.017343319,0.000187256,,,,,,
Harlingen,Texas,26.1906306,-97.6961026,64849,0.017343319,0.000187256,,,,,,
Flower Mound,Texas,33.0145673,-97.0969552,64669,0.017343319,0.000187256,,,,,,
North Richland Hills,Texas,32.8342952,-97.2289029,63343,0.017343319,0.000187256,,,,,,
Victoria,Texas,28.8052674,-97.0035982,62592,0.017343319,0.000187256,,,,,,
New Braunfels,Texas,29.7030024,-98.1244531,57740,0.017343319,0.000187256,,,,,,
Mansfield,Texas,32.5631924,-97.1416768,56368,0.017343319,0.000187256,,,,,,
Conroe,Texas,30.3118769,-95.4560512,56207,0.017343319,0.000187256,,,,,,
Rowlett,Texas,32.9029017,-96.56388,56199,0.017343319,0.000187256,,,,,,
Spring,Texas,30.0799405,-95.4171601,54298,0.017343319,0.000187256,,,,,,
Port Arthur,Texas,29.8988258,-93.9287815,53818,0.017343319,0.000187256,,,,,,
Euless,Texas,32.8370727,-97.0819541,51277,0.017343319,0.000187256,,,,,,
DeSoto,Texas,32.5898577,-96.8569451,49047,0.017343319,0.000187256,,,,,,
Cedar Park,Texas,30.505198,-97.8202888,48937,0.017343319,0.000187256,,,,,,
Galveston,Texas,29.3013889,-94.7977778,47743,0.017343319,0.000187256,,,,,,
Georgetown,Texas,30.6326942,-97.6772311,47400,0.017343319,0.000187256,,,,,,
Bedford,Texas,32.844017,-97.1430671,46979,0.017343319,0.000187256,,,,,,
Pflugerville,Texas,30.4393696,-97.6200043,46936,0.017343319,0.000187256,,,,,,
Grapevine,Texas,32.9342919,-97.0780654,46334,0.017343319,0.000187256,,,,,,
Texas City,Texas,29.383845,-94.9027002,45099,0.017343319,0.000187256,,,,,,
Cedar Hill,Texas,32.5884689,-96.9561152,45028,0.017343319,0.000187256,,,,,,
San Marcos,Texas,29.8832749,-97.9413941,44894,0.017343319,0.000187256,,,,,,
Haltom City,Texas,32.7995738,-97.2691817,42409,0.017343319,0.000187256,,,,,,
Wylie,Texas,33.0151201,-96.5388789,41427,0.017343319,0.000187256,,,,,,
Keller,Texas,32.9345701,-97.251682,39627,0.017343319,0.000187256,,,,,,
Coppell,Texas,32.9545687,-97.0150078,38659,0.017343319,0.000187256,,,,,,
Huntsville,Texas,30.7235263,-95.5507771,38548,0.017343319,0.000187256,,,,,,
Duncanville,Texas,32.6518004,-96.9083366,38524,0.017343319,0.000187256,,,,,,
Sherman,Texas,33.6356618,-96.6088805,38521,0.017343319,0.000187256,,,,,,
Channelview,Texas,29.7760599,-95.1146533,38289,0.017343319,0.000187256,,,,,,
Rockwall,Texas,32.9312336,-96.4597089,37490,0.017343319,0.000187256,,,,,,
Hurst,Texas,32.8234621,-97.1705678,37337,0.017343319,0.000187256,,,,,,
Burleson,Texas,32.5420821,-97.3208492,36690,0.017343319,0.000187256,,,,,,
Mission Bend,Texas,29.6938429,-95.6649468,36501,0.017343319,0.000187256,,,,,,
Texarkana,Texas,33.425125,-94.0476882,36411,0.017343319,0.000187256,,,,,,
Lancaster,Texas,32.5920798,-96.7561083,36361,0.017343319,0.000187256,,,,,,
The Colony,Texas,33.0890094,-96.8863922,36328,0.017343319,0.000187256,,,,,,
Friendswood,Texas,29.5293998,-95.2010447,35805,0.017343319,0.000187256,,,,,,
Weslaco,Texas,26.1595195,-97.9908366,35670,0.017343319,0.000187256,,,,,,
Del Rio,Texas,29.3627296,-100.896761,35591,0.017343319,0.000187256,,,,,,
Lufkin,Texas,31.3382406,-94.729097,35067,0.017343319,0.000187256,,,,,,
San Juan,Texas,26.1892409,-98.1552872,33856,0.017343319,0.000187256,,,,,,
La Porte,Texas,29.6657838,-95.0193729,33800,0.017343319,0.000187256,,,,,,
Nacogdoches,Texas,31.6035129,-94.6554874,32996,0.017343319,0.000187256,,,,,,
Copperas Cove,Texas,31.124062,-97.9030785,32032,0.017343319,0.000187256,,,,,,
Socorro,Texas,31.654557,-106.3033146,32013,0.017343319,0.000187256,,,,,,
Deer Park,Texas,29.7052284,-95.1238204,32010,0.017343319,0.000187256,,,,,,
Schertz,Texas,29.5521737,-98.2697341,31465,0.017343319,0.000187256,,,,,,
Rosenberg,Texas,29.5571825,-95.8085623,30618,0.017343319,0.000187256,,,,,,
Waxahachie,Texas,32.3865312,-96.8483311,29621,0.017343319,0.000187256,,,,,,
Fort Hood,Texas,31.1346213,-97.7798268,29589,0.017343319,0.000187256,,,,,,
Cleburne,Texas,32.3476438,-97.3866837,29337,0.017343319,0.000187256,,,,,,
Farmers Branch,Texas,32.9265137,-96.8961151,28616,0.017343319,0.000187256,,,,,,
Kyle,Texas,29.9891052,-97.8772267,28016,0.017343319,0.000187256,,,,,,
Big Spring,Texas,32.250398,-101.4787356,27282,0.017343319,0.000187256,,,,,,
Lake Jackson,Texas,29.0338575,-95.4343859,26849,0.017343319,0.000187256,,,,,,
Harker Heights,Texas,31.0835102,-97.6597377,26700,0.017343319,0.000187256,,,,,,
Southlake,Texas,32.9412363,-97.1341783,26575,0.017343319,0.000187256,,,,,,
Leander,Texas,30.5788055,-97.8530686,26521,0.017343319,0.000187256,,,,,,
Eagle Pass,Texas,28.7091433,-100.4995214,26248,0.017343319,0.000187256,,,,,,
Kingsville,Texas,27.5158689,-97.856109,26213,0.017343319,0.000187256,,,,,,
Little Elm,Texas,33.1626194,-96.9375051,25898,0.017343319,0.000187256,,,,,,
Greenville,Texas,33.1384488,-96.1108066,25557,0.017343319,0.000187256,,,,,,
Weatherford,Texas,32.7592955,-97.7972545,25250,0.017343319,0.000187256,,,,,,
Seguin,Texas,29.5688411,-97.9647269,25175,0.017343319,0.000187256,,,,,,
Paris,Texas,33.6609389,-95.555513,25171,0.017343319,0.000187256,,,,,,
San Benito,Texas,26.132576,-97.6311006,24250,0.017343319,0.000187256,,,,,,
Alvin,Texas,29.4238472,-95.2441009,24236,0.017343319,0.000187256,,,,,,
Corsicana,Texas,32.0954304,-96.4688727,23770,0.017343319,0.000187256,,,,,,
Balch Springs,Texas,32.7287413,-96.6227714,23728,0.017343319,0.000187256,,,,,,
Marshall,Texas,32.5448714,-94.3674184,23523,0.017343319,0.000187256,,,,,,
Watauga,Texas,32.8579056,-97.2547371,23497,0.017343319,0.000187256,,,,,,
University Park,Texas,32.8501269,-96.8002789,23068,0.017343319,0.000187256,,,,,,
Cloverleaf,Texas,29.7782823,-95.1718772,22942,0.017343319,0.000187256,,,,,,
Colleyville,Texas,32.8809603,-97.155012,22807,0.017343319,0.000187256,,,,,,
Denison,Texas,33.7556593,-96.536658,22682,0.017343319,0.000187256,,,,,,
Kerrville,Texas,30.0474332,-99.1403189,22347,0.017343319,0.000187256,,,,,,
Plainview,Texas,34.1847936,-101.7068417,22194,0.017343319,0.000187256,,,,,,
Brushy Creek,Texas,30.513532,-97.7397313,21764,0.017343319,0.000187256,,,,,,
Canyon Lake,Texas,29.8752177,-98.2625127,21262,0.017343319,0.000187256,,,,,,
Benbrook,Texas,32.673188,-97.4605759,21234,0.017343319,0.000187256,,,,,,
Sachse,Texas,32.9762327,-96.5952703,20329,0.017343319,0.000187256,,,,,,
Corinth,Texas,33.1540091,-97.0647322,19935,0.017343319,0.000187256,,,,,,
Saginaw,Texas,32.8601275,-97.3639068,19806,0.017343319,0.000187256,,,,,,
Brownwood,Texas,31.7093197,-98.9911611,19288,0.017343319,0.000187256,,,,,,
Alice,Texas,27.7522487,-98.0697249,19104,0.017343319,0.000187256,,,,,,
Fresno,Texas,29.5388465,-95.4474414,19069,0.017343319,0.000187256,,,,,,
Angleton,Texas,29.16941,-95.4318847,18862,0.017343319,0.000187256,,,,,,
Palestine,Texas,31.7621153,-95.6307891,18712,0.017343319,0.000187256,,,,,,
Dickinson,Texas,29.4607876,-95.0513173,18680,0.017343319,0.000187256,,,,,,
Orange,Texas,30.0929879,-93.7365549,18595,0.017343319,0.000187256,,,,,,
Universal City,Texas,29.5480071,-98.2911235,18530,0.017343319,0.000187256,,,,,,
Ennis,Texas,32.3293111,-96.6252679,18513,0.017343319,0.000187256,,,,,,
Alamo,Texas,26.1836854,-98.1230638,18353,0.017343319,0.000187256,,,,,,
Belton,Texas,31.0560132,-97.464453,18216,0.017343319,0.000187256,,,,,,
Converse,Texas,29.5180081,-98.3161241,18198,0.017343319,0.000187256,,,,,,
Midlothian,Texas,32.482361,-96.9944489,18037,0.017343319,0.000187256,,,,,,
Pampa,Texas,35.5361559,-100.9598709,17994,0.017343319,0.000187256,,,,,,
Murphy,Texas,33.0151205,-96.6130487,17708,0.017343319,0.000187256,,,,,,
Stafford,Texas,29.6160671,-95.5577221,17693,0.017343319,0.000187256,,,,,,
Bay City,Texas,28.9827565,-95.969402,17614,0.017343319,0.000187256,,,,,,
Nederland,Texas,29.9743803,-93.9923965,17547,0.017343319,0.000187256,,,,,,
Stephenville,Texas,32.2206958,-98.2022633,17123,0.017343319,0.000187256,,,,,,
South Houston,Texas,29.663008,-95.2354902,16983,0.017343319,0.000187256,,,,,,
Bellaire,Texas,29.7057858,-95.4588299,16855,0.017343319,0.000187256,,,,,,
Mineral Wells,Texas,32.8084605,-98.1128223,16788,0.017343319,0.000187256,,,,,,
Horizon City,Texas,31.6926121,-106.2074793,16735,0.017343319,0.000187256,,,,,,
Jollyville,Texas,30.4427011,-97.7750088,16151,0.017343319,0.000187256,,,,,,
Groves,Texas,29.9482695,-93.9171155,16144,0.017343319,0.000187256,,,,,,
White Settlement,Texas,32.7595737,-97.4583538,16116,0.017343319,0.000187256,,,,,,
Gainesville,Texas,33.6259414,-97.1333453,16002,0.017343319,0.000187256,,,,,,
Pecan Grove,Texas,29.6260681,-95.7316156,15963,0.017343319,0.000187256,,,,,,
Aldine,Texas,29.932445,-95.3802149,15869,0.017343319,0.000187256,,,,,,
Terrell,Texas,32.7359626,-96.2752569,15816,0.017343319,0.000187256,,,,,,
Donna,Texas,26.1703525,-98.05195,15798,0.017343319,0.000187256,,,,,,
Gatesville,Texas,31.4351645,-97.743911,15751,0.017343319,0.000187256,,,,,,
Uvalde,Texas,29.2096836,-99.7861679,15751,0.017343319,0.000187256,,,,,,
Brenham,Texas,30.1668828,-96.3977442,15716,0.017343319,0.000187256,,,,,,
Mercedes,Texas,26.1497977,-97.9136112,15570,0.017343319,0.000187256,,,,,,
Mount Pleasant,Texas,33.1567863,-94.968269,15564,0.017343319,0.000187256,,,,,,
Sulphur Springs,Texas,33.138448,-95.6010668,15449,0.017343319,0.000187256,,,,,,
Hereford,Texas,34.8150622,-102.3977036,15370,0.017343319,0.000187256,,,,,,
Cibolo,Texas,29.561618,-98.2269553,15349,0.017343319,0.000187256,,,,,,
Taylor,Texas,30.5707551,-97.4094438,15191,0.017343319,0.000187256,,,,,,
New Territory,Texas,29.5941245,-95.680781,15186,0.017343319,0.000187256,,,,,,
Humble,Texas,29.9988312,-95.2621553,15133,0.017343319,0.000187256,,,,,,
Portland,Texas,27.8772463,-97.3238805,15099,0.017343319,0.000187256,,,,,,
Highland Village,Texas,33.091788,-97.0466759,15056,0.017343319,0.000187256,,,,,,
Seagoville,Texas,32.6395776,-96.5383228,14835,0.017343319,0.000187256,,,,,,
West University Place,Texas,29.7180075,-95.4338292,14787,0.017343319,0.000187256,,,,,,
Hutto,Texas,30.5426995,-97.5466702,14698,0.017343319,0.000187256,,,,,,
Dumas,Texas,35.8655949,-101.9732353,14691,0.017343319,0.000187256,,,,,,
Forney,Texas,32.7481845,-96.4719312,14661,0.017343319,0.000187256,,,,,,
Jacksonville,Texas,31.963778,-95.2705042,14544,0.017343319,0.000187256,,,,,,
La Marque,Texas,29.3685674,-94.9713134,14509,0.017343319,0.000187256,,,,,,
Sunland Park,Texas,31.8187951,-106.5932385,14106,0.017343319,0.000187256,,,,,,
Katy,Texas,29.7857853,-95.8243956,14102,0.017343319,0.000187256,,,,,,
Rio Grande City,Texas,26.3797874,-98.8203046,13834,0.017343319,0.000187256,,,,,,
Sienna Plantation,Texas,29.4860708,-95.5079991,13721,0.017343319,0.000187256,,,,,,
Henderson,Texas,32.1532157,-94.7993802,13712,0.017343319,0.000187256,,,,,,
San Elizario,Texas,31.5851146,-106.2727573,13603,0.017343319,0.000187256,,,,,,
Hewitt,Texas,31.4623902,-97.1958377,13549,0.017343319,0.000187256,,,,,,
Levelland,Texas,33.5873164,-102.37796,13542,0.017343319,0.000187256,,,,,,
Timberwood Park,Texas,29.7057789,-98.4783513,13447,0.017343319,0.000187256,,,,,,
Canyon,Texas,34.9803342,-101.9188024,13303,0.017343319,0.000187256,,,,,,
Borger,Texas,35.6678204,-101.3973876,13251,0.017343319,0.000187256,,,,,,
Live Oak,Texas,29.5652286,-98.3364025,13131,0.017343319,0.000187256,,,,,,
